#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.42
59.85;200;200;59.81;59.85;59.85;59.85;0.27;0.42
119.95;200;200;119.91;93.43;119.95;119.95;0.27;0.34
179.73;200;200;179.69;145.64;179.73;172.16;0.27;0.35
239.75;200;200;239.71;184.42;239.75;219.86;0.27;0.33
299.93;200;200;299.89;230.94;299.93;292.35;0.27;0.33
359.77;200;200;359.72;247.27;359.77;352.82;0.27;0.34
419.77;200;200;419.72;315.43;419.77;412.19;0.27;0.29
479.82;200;200;479.78;375.49;479.82;472.25;0.27;0.29
539.61;200;200;539.56;413.12;539.61;532.03;0.27;0.33
599.69;200;200;599.65;473.21;599.69;592.12;0.27;0.33
659.94;200;200;659.89;522.59;659.94;652.36;0.27;0.32
719.91;200;200;719.86;475.64;719.91;712.96;0.27;0.34
779.67;200;200;779.62;574.44;779.67;772.09;0.27;0.33
839.58;200;200;839.54;630.06;839.58;832.01;0.27;0.29
899.73;200;200;899.69;635.36;899.73;892.16;0.27;0.29
959.93;200;200;959.89;695.56;959.93;952.35;0.27;0.29
1019.64;200;200;1019.6;739.05;1019.64;1012.07;0.27;0.29
1079.59;200;200;1079.55;704.92;1079.59;1072.02;0.27;0.32
1139.73;200;200;1139.69;743.02;1139.73;1064.28;0.27;0.34
1199.94;200;200;1199.9;800.39;1199.94;1124.49;0.27;0.37
1259.75;200;200;1259.71;749.51;1259.75;1259.75;0.27;0.38
1319.96;200;200;1319.91;804.07;1319.96;1319.96;0.27;0.35
1379.65;200;200;1379.61;863.76;1379.65;1379.65;0.27;0.35
1439.76;200;200;1439.72;864.25;1439.76;1439.76;0.27;0.31
1499.82;200;200;1499.77;916.83;1499.82;1373.52;0.27;0.31
1559.63;200;200;1559.58;940.89;1559.63;1433.33;0.27;0.3
1619.79;200;200;1619.75;971.5;1619.79;1493.5;0.27;0.27
1679.8;200;200;1679.76;879.9;1679.8;1553.51;0.27;0.29
1739.96;200;200;1739.91;940.05;1739.96;1613.66;0.27;0.29
1799.7;200;200;1799.66;984.89;1799.7;1673.41;0.27;0.29
