#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.42
59.85;200;200;59.81;59.85;59.85;59.85;0.27;0.42
119.95;200;200;119.91;93.43;119.95;119.95;0.27;0.34
179.79;200;200;179.74;145.69;179.79;179.79;0.27;0.36
239.75;200;200;239.71;174.48;239.75;239.75;0.27;0.32
299.96;200;200;299.91;232.79;299.96;299.96;0.27;0.34
359.76;200;200;359.71;262.89;359.76;359.76;0.27;0.33
419.71;200;200;419.67;318.1;419.71;419.71;0.27;0.3
479.98;200;200;479.94;378.38;479.98;479.98;0.27;0.3
539.98;200;200;539.94;414.34;539.98;539.98;0.27;0.34
599.65;200;200;599.61;474;599.65;599.65;0.27;0.34
659.89;200;200;659.85;523.39;659.89;659.89;0.27;0.3
719.87;200;200;719.82;476.31;719.87;719.87;0.27;0.33
779.82;200;200;779.78;574.46;779.82;779.82;0.27;0.35
839.62;200;200;839.58;606.76;839.62;839.62;0.27;0.34
899.89;200;200;899.84;660.01;899.89;899.89;0.27;0.31
959.58;200;200;959.54;714.46;959.58;959.58;0.27;0.34
1019.85;200;200;1019.8;682.51;1019.85;1019.85;0.27;0.37
1079.96;200;200;1079.91;742.62;1079.96;1079.96;0.27;0.37
1139.75;200;200;1139.71;703.7;1139.75;1139.75;0.27;0.32
1199.87;200;200;1199.83;757.28;1199.87;1199.87;0.27;0.35
1259.75;200;200;1259.71;811.55;1259.75;1259.75;0.27;0.35
1319.62;200;200;1319.58;776.19;1319.62;1319.62;0.27;0.31
1379.82;200;200;1379.77;902.13;1379.82;1379.82;0.27;0.32
1439.86;200;200;1439.81;883.49;1439.86;1419.53;0.27;0.31
1499.63;200;200;1499.59;943.27;1499.63;1479.31;0.27;0.31
1559.95;200;200;1559.9;979.53;1559.95;1442.9;0.27;0.3
1619.58;200;200;1619.54;1039.16;1619.58;1502.54;0.27;0.3
1679.61;200;200;1679.56;1089.77;1679.61;1679.61;0.27;0.27
1739.85;200;200;1739.81;1144.92;1739.85;1739.85;0.27;0.26
1799.73;200;200;1799.69;1197.61;1799.73;1799.73;0.27;0.29
1859.72;200;200;1859.68;1257.6;1859.72;1859.72;0.27;0.29
1919.93;200;200;1919.89;1148.43;1919.93;1919.93;0.27;0.31
1979.69;200;200;1979.65;1031.98;1979.69;1979.69;0.27;0.3
2039.97;200;200;2039.92;1084.34;2039.97;2039.97;0.27;0.34
2099.96;200;200;2099.92;1144.33;2099.96;2099.96;0.27;0.34
2159.9;200;200;2159.86;1197.42;2159.9;2159.9;0.27;0.31
2219.66;200;200;2219.62;1221.5;2219.66;2219.66;0.27;0.31
2279.65;200;200;2279.6;1169.22;2279.65;2220;0.27;0.34
2339.71;200;200;2339.67;1329.78;2339.71;2339.71;0.27;0.31
2399.58;200;200;2399.54;1383;2399.58;2399.58;0.27;0.33
2459.99;200;200;2459.95;1437.84;2459.99;2459.99;0.27;0.3
2519.8;200;200;2519.76;1492.69;2519.8;2519.8;0.27;0.28
2579.84;200;200;2579.8;1552.74;2579.84;2579.84;0.27;0.28
2639.95;200;200;2639.91;1604.96;2639.95;2639.95;0.27;0.32
2699.68;200;200;2699.64;1658.2;2699.68;2699.68;0.27;0.29
2759.59;200;200;2759.55;1718.12;2759.59;2759.59;0.27;0.29
2820;200;200;2819.95;1645.28;2820;2820;0.27;0.28
2879.68;200;200;2879.64;1704.96;2879.68;2879.68;0.27;0.28
2939.95;200;200;2939.91;1559.23;2939.95;2939.95;0.27;0.28
2999.72;200;200;2999.67;1434.43;2999.72;2999.72;0.27;0.27
3059.6;200;200;3059.56;1471.97;3059.6;3053.92;0.27;0.28
3119.83;200;200;3119.79;1512.1;3119.83;3107.52;0.27;0.29
3179.73;200;200;3179.68;1554.09;3179.73;3158.89;0.27;0.31
3239.9;200;200;3239.85;1614.27;3239.9;3219.06;0.27;0.31
3299.9;200;200;3299.86;1674.27;3299.9;3279.07;0.27;0.31
3359.97;200;200;3359.93;1572.96;3359.97;3317.86;0.27;0.31
3419.87;200;200;3419.83;1489.69;3419.87;3400.77;0.27;0.35
3479.74;200;200;3479.7;1409.45;3479.74;3460.64;0.27;0.27
3539.74;200;200;3539.7;1585.51;3539.74;3352.69;0.27;0.35
3599.74;200;200;3599.7;1641.76;3599.74;3486.69;0.27;0.3
3659.97;200;200;3659.92;1692.25;3659.97;3515.27;0.27;0.28
3719.58;200;200;3719.54;1751.87;3719.58;3574.89;0.27;0.28
3779.69;200;200;3779.65;1800.55;3779.69;3602.51;0.27;0.28
3839.98;200;200;3839.94;1860.85;3839.98;3662.81;0.27;0.28
3899.61;200;200;3899.57;1888.9;3899.61;3814.65;0.27;0.3
3959.73;200;200;3959.68;1947.12;3959.73;3776.05;0.27;0.26
4019.97;200;200;4019.92;1654.22;4019.97;3673.84;0.27;0.25
4079.69;200;200;4079.65;1713.95;4079.69;3733.56;0.27;0.25
4139.94;200;200;4139.9;1755.85;4139.94;3694.41;0.27;0.26
4199.77;200;200;4199.73;1723.78;4199.77;3558.48;0.27;0.25
4259.99;200;200;4259.95;1784;4259.99;3618.7;0.27;0.25
4319.99;200;200;4319.95;1833.63;4319.99;3882.98;0.27;0.23
4379.61;200;200;4379.57;1890.45;4379.61;3734.61;0.27;0.24
