#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
23339.87;0;274;1;1;0/23339.87;0/17256.74;0/23339.87;0/23339.87;0/17;0/20;0/17;0/21;0/0;0/1;0/0;0/274;0/0;0/619
23399.89;0;275;1;1;0/23399.89;0/17306.85;0/23399.89;0/23399.89;0/17;0/18;0/17;0/22;0/0;0/1;0/0;0/275;0/0;0/620
23459.98;0;276;1;1;0/23459.98;0/17334.94;0/23459.98;0/23459.98;0/17;0/18;0/17;0/18;0/0;0/1;0/0;0/276;0/0;0/624
23519.8;0;277;1;1;0/23519.8;0/17382.41;0/23519.8;0/23519.8;0/17;0/16;0/17;0/17;0/0;0/1;0/0;0/277;0/0;0/625
23579.67;0;277;1;1;0/23579.67;0/17418.31;0/23579.67;0/23579.67;0/17;0/16;0/17;0/18;0/0;0/1;0/0;0/277;0/0;0/627
23639.98;0;278;1;1;0/23639.98;0/17465.28;0/23639.98;0/23639.98;0/17;0/18;0/17;0/19;0/0;0/1;0/0;0/278;0/0;0/629
23699.74;0;278;1;1;0/23699.74;0/17508.73;0/23699.74;0/23699.74;0/17;0/17;0/17;0/18;0/0;0/1;0/0;0/278;0/0;0/630
23759.79;0;279;1;1;0/23759.79;0/17559.01;0/23759.79;0/23759.79;0/17;0/19;0/17;0/19;0/0;0/1;0/0;0/279;0/0;0/631
23819.69;0;280;1;1;0/23819.69;0/17614.82;0/23819.69;0/23819.69;0/17;0/18;0/17;0/18;0/0;0/1;0/0;0/280;0/0;0/632
23879.59;0;280;1;1;0/23879.59;0/17668.99;0/23879.59;0/23879.59;0/17;0/18;0/17;0/19;0/0;0/1;0/0;0/280;0/0;0/632
23939.95;0;281;1;1;0/23939.95;0/17719.68;0/23939.95;0/23939.95;0/17;0/18;0/17;0/19;0/0;0/1;0/0;0/281;0/0;0/633
23999.8;0;282;1;1;0/23999.8;0/17769.62;0/23999.8;0/23999.8;0/17;0/20;0/17;0/20;0/0;0/1;0/0;0/282;0/0;0/634
24059.92;0;282;1;1;0/24059.92;0/17829.74;0/24059.92;0/24059.92;0/17;0/19;0/17;0/20;0/0;0/1;0/0;0/282;0/0;0/634
24119.65;0;283;1;1;0/24119.65;0/17879.55;0/24119.65;0/24119.65;0/17;0/20;0/17;0/21;0/0;0/1;0/0;0/283;0/0;0/635
24179.84;0;284;1;1;0/24179.84;0/17930.12;0/24179.84;0/24179.84;0/17;0/21;0/17;0/22;0/0;0/1;0/0;0/284;0/0;0/636
24239.63;0;285;1;1;0/24239.63;0/17979.98;0/24239.63;0/24239.63;0/17;0/20;0/17;0/21;0/0;0/1;0/0;0/285;0/0;0/637
24299.76;0;286;1;1;0/24299.76;0/18030.22;0/24299.76;0/24299.76;0/17;0/22;0/17;0/22;0/0;0/1;0/0;0/286;0/0;0/638
24359.59;0;287;1;1;0/24359.59;0/18080.13;0/24359.59;0/24359.59;0/17;0/21;0/17;0/21;0/0;0/1;0/0;0/287;0/0;0/639
24419.94;0;288;1;1;0/24419.94;0/18130.69;0/24419.94;0/24419.94;0/17;0/21;0/17;0/21;0/0;0/1;0/0;0/288;0/0;0/640
24479.82;0;289;1;1;0/24479.82;0/18180.65;0/24479.82;0/24479.82;0/17;0/21;0/17;0/21;0/0;0/1;0/0;0/289;0/0;0/641
24539.89;0;290;1;1;0/24539.89;0/18238.62;0/24539.89;0/24539.89;0/17;0/20;0/17;0/20;0/0;0/1;0/0;0/290;0/0;0/642
24599.62;0;290;1;1;0/24599.62;0/18290.65;0/24599.62;0/24599.62;0/17;0/18;0/17;0/21;0/0;0/1;0/0;0/290;0/0;0/642
24659.8;0;291;1;1;0/24659.8;0/18300.22;0/24659.8;0/24659.8;0/17;0/18;0/17;0/18;0/0;0/1;0/0;0/291;0/0;0/648
24719.78;0;291;1;1;0/24719.78;0/18351.7;0/24719.78;0/24719.78;0/17;0/19;0/17;0/20;0/0;0/1;0/0;0/291;0/0;0/648
24779.8;0;292;1;1;0/24779.8;0/18401.86;0/24779.8;0/24779.8;0/17;0/19;0/17;0/20;0/0;0/1;0/0;0/292;0/0;0/649
24839.97;0;293;1;1;0/24839.97;0/18452.11;0/24839.97;0/24839.97;0/17;0/20;0/17;0/21;0/0;0/1;0/0;0/293;0/0;0/650
24899.77;0;294;1;1;0/24899.77;0/18502;0/24899.77;0/24899.77;0/17;0/21;0/17;0/21;0/0;0/1;0/0;0/294;0/0;0/651
24959.68;0;294;1;1;0/24959.68;0/18561.9;0/24959.68;0/24959.68;0/17;0/20;0/17;0/21;0/0;0/1;0/0;0/294;0/0;0/651
25019.58;0;295;1;1;0/25019.58;0/18611.86;0/25019.58;0/25019.58;0/17;0/22;0/17;0/22;0/0;0/1;0/0;0/295;0/0;0/652
25079.7;0;296;1;1;0/25079.7;0/18652.46;0/25079.7;0/25079.7;0/17;0/20;0/17;0/20;0/0;0/1;0/0;0/296;0/0;0/654
25139.82;0;297;1;1;0/25139.82;0/18702.91;0/25139.82;0/25139.82;0/17;0/21;0/17;0/21;0/0;0/1;0/0;0/297;0/0;0/655
25199.74;0;298;1;1;0/25199.74;0/18755.24;0/25199.74;0/25199.74;0/17;0/19;0/17;0/20;0/0;0/1;0/0;0/298;0/0;0/656
25259.99;0;298;1;1;0/25259.99;0/18803.81;0/25259.99;0/25259.99;0/17;0/18;0/17;0/20;0/0;0/1;0/0;0/298;0/0;0/657
25319.66;0;299;1;1;0/25319.66;0/18843.87;0/25319.66;0/25319.66;0/17;0/17;0/17;0/19;0/0;0/1;0/0;0/299;0/0;0/659
25379.74;0;300;1;1;0/25379.74;0/18899.86;0/25379.74;0/25379.74;0/17;0/17;0/17;0/18;0/0;0/1;0/0;0/300;0/0;0/660
25439.85;0;300;1;1;0/25439.85;0/18903.1;0/25439.85;0/25439.85;0/17;0/19;0/17;0/21;0/0;0/1;0/0;0/300;0/0;0/666
25499.76;0;300;1;1;0/25499.76;0/18935.28;0/25499.76;0/25499.76;0/17;0/17;0/17;0/19;0/0;0/1;0/0;0/300;0/0;0/668
25559.63;0;301;1;1;0/25559.63;0/18974.94;0/25559.63;0/25559.63;0/17;0/17;0/17;0/17;0/0;0/1;0/0;0/301;0/0;0/671
25619.8;0;302;1;1;0/25619.8;0/19024.78;0/25619.8;0/25619.8;0/17;0/17;0/17;0/17;0/0;0/1;0/0;0/302;0/0;0/672
25679.67;0;303;1;1;0/25679.67;0/19072.95;0/25679.67;0/25679.67;0/17;0/19;0/17;0/19;0/0;0/1;0/0;0/303;0/0;0/673
25740;0;304;1;1;0/25740;0/19116.58;0/25740;0/25740;0/17;0/20;0/17;0/20;0/0;0/1;0/0;0/304;0/0;0/674
25800;0;305;1;1;0/25800;0/19176.58;0/25800;0/25800;0/17;0/17;0/17;0/19;0/0;0/1;0/0;0/305;0/0;0/675
25859.62;0;305;1;1;0/25859.62;0/19206.53;0/25859.62;0/25859.62;0/17;0/16;0/17;0/18;0/0;0/1;0/0;0/305;0/0;0/677
25919.95;0;306;1;1;0/25919.95;0/19247.22;0/25919.95;0/25919.95;0/17;0/18;0/17;0/18;0/0;0/1;0/0;0/306;0/0;0/679
25979.74;0;307;1;1;0/25979.74;0/19302.92;0/25979.74;0/25979.74;0/17;0/17;0/17;0/17;0/0;0/1;0/0;0/307;0/0;0/680
26039.78;0;307;1;1;0/26039.78;0/19357.09;0/26039.78;0/26039.78;0/17;0/18;0/17;0/19;0/0;0/1;0/0;0/307;0/0;0/680
26099.96;0;308;1;1;0/26099.96;0/19407.35;0/26099.96;0/26099.96;0/17;0/18;0/17;0/20;0/0;0/1;0/0;0/308;0/0;0/681
26159.87;0;309;1;1;0/26159.87;0/19438.05;0/26159.87;0/26159.87;0/17;0/19;0/17;0/19;0/0;0/1;0/0;0/309;0/0;0/684
26219.85;0;310;1;1;0/26219.85;0/19488.12;0/26219.85;0/26219.85;0/17;0/20;0/17;0/20;0/0;0/1;0/0;0/310;0/0;0/685
26279.73;0;310;1;1;0/26279.73;0/19548;0/26279.73;0/26279.73;0/17;0/19;0/17;0/20;0/0;0/1;0/0;0/310;0/0;0/685
26339.85;0;311;1;1;0/26339.85;0/19598.2;0/26339.85;0/26339.85;0/17;0/19;0/17;0/20;0/0;0/1;0/0;0/311;0/0;0/686
26399.82;0;312;1;1;0/26399.82;0/19648.27;0/26399.82;0/26399.82;0/17;0/19;0/17;0/21;0/0;0/1;0/0;0/312;0/0;0/687
26459.95;0;313;1;1;0/26459.95;0/19679.11;0/26459.95;0/26459.95;0/17;0/22;0/17;0/22;0/0;0/1;0/0;0/313;0/0;0/690
26519.68;0;313;1;1;0/26519.68;0/19738.84;0/26519.68;0/26519.68;0/17;0/21;0/17;0/22;0/0;0/1;0/0;0/313;0/0;0/690
26579.71;0;314;1;1;0/26579.71;0/19788.96;0/26579.71;0/26579.71;0/17;0/21;0/17;0/23;0/0;0/1;0/0;0/314;0/0;0/691
26639.66;0;315;1;1;0/26639.66;0/19829.3;0/26639.66;0/26639.66;0/17;0/20;0/17;0/21;0/0;0/1;0/0;0/315;0/0;0/693
26699.8;0;316;1;1;0/26699.8;0/19879.77;0/26699.8;0/26699.8;0/17;0/22;0/17;0/22;0/0;0/1;0/0;0/316;0/0;0/694
26759.6;0;316;1;1;0/26759.6;0/19939.58;0/26759.6;0/26759.6;0/17;0/21;0/17;0/22;0/0;0/1;0/0;0/316;0/0;0/694
26819.73;0;317;1;1;0/26819.73;0/19989.79;0/26819.73;0/26819.73;0/17;0/22;0/17;0/23;0/0;0/1;0/0;0/317;0/0;0/695
26879.62;0;318;1;1;0/26879.62;0/20039.77;0/26879.62;0/26879.62;0/17;0/20;0/17;0/22;0/0;0/1;0/0;0/318;0/0;0/696
26939.66;0;319;1;1;0/26939.66;0/20063.71;0/26939.66;0/26939.66;0/17;0/20;0/17;0/20;0/0;0/1;0/0;0/319;0/0;0/700
26999.87;0;319;1;1;0/26999.87;0/20121.31;0/26999.87;0/26999.87;0/17;0/19;0/17;0/21;0/0;0/1;0/0;0/319;0/0;0/700
27059.76;0;320;1;1;0/27059.76;0/20161.71;0/27059.76;0/27059.76;0/17;0/20;0/17;0/21;0/0;0/1;0/0;0/320;0/0;0/702
27119.76;0;321;1;1;0/27119.76;0/20212;0/27119.76;0/27119.76;0/17;0/22;0/17;0/22;0/0;0/1;0/0;0/321;0/0;0/703
27179.83;0;322;1;1;0/27179.83;0/20263.88;0/27179.83;0/27179.83;0/17;0/20;0/17;0/21;0/0;0/1;0/0;0/322;0/0;0/704
27239.92;0;322;1;1;0/27239.92;0/20293.09;0/27239.92;0/27239.92;0/17;0/21;0/17;0/21;0/0;0/1;0/0;0/322;0/0;0/707
27299.98;0;323;1;1;0/27299.98;0/20339.99;0/27299.98;0/27299.98;0/17;0/18;0/17;0/19;0/0;0/1;0/0;0/323;0/0;0/709
27359.95;0;323;1;1;0/27359.95;0/20354.76;0/27359.95;0/27359.95;0/17;0/20;0/17;0/20;0/0;0/1;0/0;0/323;0/0;0/713
27419.85;0;323;1;1;0/27419.85;0/20414.66;0/27419.85;0/27419.85;0/17;0/17;0/17;0/20;0/0;0/1;0/0;0/323;0/0;0/713
27479.77;0;324;1;1;0/27479.77;0/20425.86;0/27479.77;0/27479.77;0/17;0/21;0/17;0/21;0/0;0/1;0/0;0/324;0/0;0/718
27539.87;0;325;1;1;0/27539.87;0/20473.22;0/27539.87;0/27539.87;0/17;0/19;0/17;0/19;0/0;0/1;0/0;0/325;0/0;0/720
27599.76;0;325;1;1;0/27599.76;0/20526.23;0/27599.76;0/27599.76;0/17;0/20;0/17;0/22;0/0;0/1;0/0;0/325;0/0;0/720
27659.81;0;326;1;1;0/27659.81;0/20544.29;0/27659.81;0/27659.81;0/17;0/20;0/17;0/20;0/0;0/1;0/0;0/326;0/0;0/725
27719.7;0;326;1;1;0/27719.7;0/20596.78;0/27719.7;0/27719.7;0/17;0/20;0/17;0/22;0/0;0/1;0/0;0/326;0/0;0/725
27779.95;0;327;1;1;0/27779.95;0/20637.59;0/27779.95;0/27779.95;0/17;0/20;0/17;0/22;0/0;0/1;0/0;0/327;0/0;0/727
27839.6;0;328;1;1;0/27839.6;0/20675.4;0/27839.6;0/27839.6;0/17;0/20;0/17;0/21;0/0;0/1;0/0;0/328;0/0;0/730
27899.69;0;328;1;1;0/27899.69;0/20698.06;0/27899.69;0/27899.69;0/17;0/21;0/17;0/21;0/0;0/1;0/0;0/328;0/0;0/733
27959.98;0;329;1;1;0/27959.98;0/20758.35;0/27959.98;0/27959.98;0/17;0/20;0/17;0/20;0/0;0/1;0/0;0/329;0/0;0/734
28019.96;0;329;1;1;0/28019.96;0/20808.42;0/28019.96;0/28019.96;0/17;0/21;0/17;0/22;0/0;0/1;0/0;0/329;0/0;0/734
28079.95;0;330;1;1;0/28079.95;0/20858.5;0/28079.95;0/28079.95;0/17;0/19;0/17;0/21;0/0;0/1;0/0;0/330;0/0;0/735
28139.86;0;331;1;1;0/28139.86;0/20898.72;0/28139.86;0/28139.86;0/17;0/22;0/17;0/23;0/0;0/1;0/0;0/331;0/0;0/737
28199.6;0;332;1;1;0/28199.6;0/20948.54;0/28199.6;0/28199.6;0/17;0/23;0/17;0/23;0/0;0/1;0/0;0/332;0/0;0/738
28259.66;0;333;1;1;0/28259.66;0/21008.61;0/28259.66;0/28259.66;0/17;0/22;0/17;0/22;0/0;0/1;0/0;0/333;0/0;0/739
28319.91;0;333;1;1;0/28319.91;0/21058.94;0/28319.91;0/28319.91;0/17;0/21;0/17;0/24;0/0;0/1;0/0;0/333;0/0;0/739
28379.64;0;334;1;1;0/28379.64;0/21089.07;0/28379.64;0/28379.64;0/17;0/19;0/17;0/21;0/0;0/1;0/0;0/334;0/0;0/742
28439.99;0;335;1;1;0/28439.99;0/21129.63;0/28439.99;0/28439.99;0/17;0/18;0/17;0/20;0/0;0/1;0/0;0/335;0/0;0/744
28499.65;0;336;1;1;0/28499.65;0/21169.51;0/28499.65;0/28499.65;0/17;0/20;0/17;0/20;0/0;0/1;0/0;0/336;0/0;0/746
28559.81;0;337;1;1;0/28559.81;0/21196.1;0/28559.81;0/28559.81;0/17;0/18;0/17;0/19;0/0;0/1;0/0;0/337;0/0;0/750
28619.99;0;337;1;1;0/28619.99;0/21222.12;0/28619.99;0/28619.99;0/17;0/18;0/17;0/20;0/0;0/1;0/0;0/337;0/0;0/753
28679.93;0;338;1;1;0/28679.93;0/21252.15;0/28679.93;0/28679.93;0/17;0/18;0/17;0/18;0/0;0/1;0/0;0/338;0/0;0/757
28739.82;0;338;1;1;0/28739.82;0/21302.96;0/28739.82;0/28739.82;0/17;0/18;0/17;0/20;0/0;0/1;0/0;0/338;0/0;0/757
28799.88;0;339;1;1;0/28799.88;0/21328.35;0/28799.88;0/28799.88;0/17;0/19;0/17;0/22;0/0;0/1;0/0;0/339;0/0;0/761
