#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;4;4;0/0,1/0,2/0,3/0;0/0,1/0,2/0,3/0;0/0,1/0,2/0,3/0;0/0,1/0,2/0,3/0;0/0,1/0,2/0,3/0;0/11,1/11,2/11,3/11;0/0,1/0,2/0,3/0;0/11,1/11,2/11,3/11;0/3,1/2,2/3,3/3;0/6,1/5,2/5,3/5;0/0,1/0,2/0,3/0;0/0,1/0,2/0,3/0;0/0,1/0,2/0,3/0;0/0,1/0,2/0,3/0
59.96;0;2;4;4;0/59.96,1/59.96,2/59.96,3/59.96;0/41.26,1/35.69,2/51.42,3/44.06;0/59.96,1/59.96,2/59.96,3/59.96;0/59.96,1/59.96,2/59.96,3/59.96;0/893,1/923,2/902,3/897;0/0,1/1,2/1,3/0;0/987,1/985,2/993,3/994;0/11,1/11,2/11,3/11;0/3,1/2,2/3,3/3;0/6,1/5,2/5,3/5;0/0,1/0,2/0,3/0;0/1,1/0,2/0,3/1;0/0,1/0,2/0,3/0;0/2,1/3,2/1,3/2
119.98;0;4;4;4;0/92.09,1/65.75,2/100.18,3/64.33;0/42.83,1/36.74,2/52.68,3/45.11;0/119.98,1/119.98,2/119.98,3/119.98;0/119.98,1/119.98,2/119.98,3/119.98;0/893,1/923,2/902,3/897;0/0,1/1,2/0,3/0;0/984,1/979,2/991,3/988;0/10,1/10,2/10,3/11;0/3,1/2,2/3,3/3;0/6,1/5,2/5,3/5;0/0,1/0,2/0,3/0;0/1,1/0,2/1,3/2;0/3,1/6,2/2,3/6;0/8,1/9,2/7,3/8
179.79;0;9;4;4;0/92.53,1/67.17,2/101.61,3/65.3;0/44.22,1/39.22,2/54.56,3/46.47;0/179.79,1/179.79,2/179.79,3/179.79;0/179.79,1/179.79,2/179.79,3/179.79;0/893,1/946,2/902,3/897;0/0,1/0,2/0,3/0;0/978,1/996,2/985,3/982;0/10,1/11,2/10,3/11;0/3,1/2,2/3,3/3;0/6,1/5,2/5,3/5;0/0,1/0,2/0,3/0;0/3,1/2,2/2,3/2;0/9,1/12,2/8,3/12;0/14,1/15,2/13,3/14
239.98;0;14;4;4;0/94.31,1/67.84,2/103,3/66.2;0/46.32,1/41.63,2/56.28,3/47.72;0/239.98,1/239.98,2/239.98,3/239.98;0/239.98,1/239.98,2/239.98,3/239.98;0/916,1/946,2/902,3/920;0/0,1/0,2/0,3/0;0/995,1/990,2/979,3/999;0/10,1/10,2/10,3/10;0/3,1/2,2/3,3/3;0/6,1/5,2/5,3/5;0/0,1/0,2/0,3/0;0/5,1/3,2/3,3/3;0/15,1/18,2/14,3/18;0/20,1/21,2/19,3/20
299.71;0;18;4;4;0/95.46,1/68.68,2/104.35,3/67.28;0/47.98,1/42.95,2/58.02,3/49.25;0/299.71,1/299.71,2/299.71,3/299.71;0/299.71,1/299.71,2/299.71,3/299.71;0/916,1/946,2/925,3/920;0/0,1/0,2/0,3/0;0/989,1/984,2/996,3/993;0/11,1/10,2/10,3/10;0/3,1/2,2/3,3/3;0/6,1/5,2/5,3/5;0/0,1/0,2/0,3/0;0/6,1/4,2/4,3/4;0/21,1/24,2/20,3/24;0/26,1/27,2/25,3/26
359.95;0;22;4;4;0/96.51,1/70,2/105.53,3/68.43;0/49.34,1/44.7,2/60.33,3/51.74;0/359.95,1/359.95,2/359.95,3/359.95;0/359.95,1/359.95,2/359.95,3/359.95;0/916,1/946,2/925,3/920;0/0,1/0,2/0,3/0;0/983,1/978,2/990,3/987;0/10,1/11,2/10,3/10;0/3,1/2,2/3,3/3;0/6,1/5,2/5,3/5;0/0,1/0,2/0,3/0;0/7,1/5,2/5,3/5;0/27,1/30,2/26,3/30;0/32,1/32,2/31,3/32
419.86;3;27;4;4;0/97.43,1/76.84,2/112.7,3/76.79;0/50.65,1/46.07,2/61.7,3/54.19;0/419.86,1/419.86,2/419.86,3/419.86;0/419.86,1/419.86,2/419.86,3/419.86;0/916,1/939,2/896,3/889;0/0,1/0,2/0,3/0;0/977,1/996,2/984,3/982;0/10,1/10,2/10,3/10;0/3,1/2,2/3,3/3;0/6,1/5,2/5,3/5;0/0,1/1,2/1,3/1;0/9,1/6,2/7,3/5;0/33,1/35,2/32,3/35;0/38,1/38,2/37,3/38
479.82;4;32;4;4;0/105.61,1/77.58,2/113.17,3/77.61;0/52.21,1/47.45,2/65.59,3/55.92;0/479.82,1/479.82,2/479.82,3/479.82;0/479.82,1/479.82,2/479.82,3/479.82;0/915,1/939,2/896,3/889;0/0,1/0,2/0,3/0;0/1000,1/990,2/978,3/976;0/10,1/10,2/10,3/10;0/3,1/2,2/3,3/3;0/6,1/5,2/5,3/5;0/1,1/1,2/1,3/1;0/9,1/7,2/8,3/8;0/39,1/41,2/38,3/41;0/44,1/44,2/42,3/44
540;4;38;4;4;0/106.14,1/78.38,2/113.8,3/78.69;0/54.29,1/54.31,2/67.11,3/57.86;0/540,1/540,2/540,3/540;0/540,1/540,2/540,3/540;0/915,1/939,2/921,3/914;0/0,1/3,2/0,3/2;0/995,1/984,2/997,3/995;0/10,1/10,2/10,3/11;0/3,1/2,2/3,3/3;0/6,1/5,2/5,3/5;0/1,1/1,2/1,3/1;0/11,1/9,2/9,3/9;0/44,1/47,2/44,3/47;0/50,1/50,2/48,3/49
600;4;45;4;4;0/106.81,1/79.12,2/114.69,3/79.19;0/65.17,1/57.51,2/68.57,3/58.94;0/600,1/600,2/600,3/600;0/600,1/600,2/600,3/600;0/915,1/939,2/921,3/914;0/1,1/0,2/0,3/0;0/989,1/978,2/991,3/989;0/10,1/11,2/10,3/10;0/3,1/2,2/3,3/3;0/6,1/5,2/5,3/5;0/1,1/1,2/1,3/1;0/13,1/11,2/11,3/10;0/50,1/53,2/50,3/53;0/55,1/55,2/54,3/55
